bundle_measure_abr,bundle_abr,measure_abr,bundle_measure,measure,bundle,model,importance
b26_V14,b26,V14,Middle_Longitudinal_Fasciculus_L : AreaOfEndRegion1,AreaOfEndRegion1,Middle_Longitudinal_Fasciculus_L,svc,0.063374844
b26_V15,b26,V15,Middle_Longitudinal_Fasciculus_L : RadiusOfEndRegion1,RadiusOfEndRegion1,Middle_Longitudinal_Fasciculus_L,svc,0.148693131
b26_V16,b26,V16,Middle_Longitudinal_Fasciculus_L : IrregularityofEndRegion1,IrregularityofEndRegion1,Middle_Longitudinal_Fasciculus_L,svc,0.084169199
b26_V17,b26,V17,Middle_Longitudinal_Fasciculus_L : AreaOfEndRegion2,AreaOfEndRegion2,Middle_Longitudinal_Fasciculus_L,svc,0.105806997
b26_V18,b26,V18,Middle_Longitudinal_Fasciculus_L : RadiusOfEndRegion2,RadiusOfEndRegion2,Middle_Longitudinal_Fasciculus_L,svc,0.1191787
b26_V19,b26,V19,Middle_Longitudinal_Fasciculus_L : IrregularityofEndRegion2,IrregularityofEndRegion2,Middle_Longitudinal_Fasciculus_L,svc,0.161362758
b26_V20,b26,V20,Middle_Longitudinal_Fasciculus_L : qa,qa,Middle_Longitudinal_Fasciculus_L,svc,0.097600334
b26_V21,b26,V21,Middle_Longitudinal_Fasciculus_L : nqa,nqa,Middle_Longitudinal_Fasciculus_L,svc,0.083360726
b26_V22,b26,V22,Middle_Longitudinal_Fasciculus_L : dti_fa,dti_fa,Middle_Longitudinal_Fasciculus_L,svc,0.052236503
b26_V23,b26,V23,Middle_Longitudinal_Fasciculus_L : md,md,Middle_Longitudinal_Fasciculus_L,svc,0.095502312
b26_V24,b26,V24,Middle_Longitudinal_Fasciculus_L : ad,ad,Middle_Longitudinal_Fasciculus_L,svc,0.084154274
b26_V25,b26,V25,Middle_Longitudinal_Fasciculus_L : rd,rd,Middle_Longitudinal_Fasciculus_L,svc,0.101045186
b26_V26,b26,V26,Middle_Longitudinal_Fasciculus_L : gfa,gfa,Middle_Longitudinal_Fasciculus_L,svc,0.067197767
b26_V27,b26,V27,Middle_Longitudinal_Fasciculus_L : iso,iso,Middle_Longitudinal_Fasciculus_L,svc,0.106347912
b26_V28,b26,V28,Middle_Longitudinal_Fasciculus_L : rdi,rdi,Middle_Longitudinal_Fasciculus_L,svc,0.10597569
b26_V29,b26,V29,Middle_Longitudinal_Fasciculus_L : nrdi02L,nrdi02L,Middle_Longitudinal_Fasciculus_L,svc,0.105821856
b26_V30,b26,V30,Middle_Longitudinal_Fasciculus_L : nrdi04L,nrdi04L,Middle_Longitudinal_Fasciculus_L,svc,0.105753352
b26_V31,b26,V31,Middle_Longitudinal_Fasciculus_L : nrdi06L,nrdi06L,Middle_Longitudinal_Fasciculus_L,svc,0.105690857
b27_V1,b27,V1,Middle_Longitudinal_Fasciculus_R : NumberOfTracts,NumberOfTracts,Middle_Longitudinal_Fasciculus_R,svc,0.086986855
b27_V2,b27,V2,Middle_Longitudinal_Fasciculus_R : MeanLength,MeanLength,Middle_Longitudinal_Fasciculus_R,svc,0.072656333
b27_V3,b27,V3,Middle_Longitudinal_Fasciculus_R : Span,Span,Middle_Longitudinal_Fasciculus_R,svc,0.059263685
b27_V4,b27,V4,Middle_Longitudinal_Fasciculus_R : Curl,Curl,Middle_Longitudinal_Fasciculus_R,svc,0.126556533
b27_V5,b27,V5,Middle_Longitudinal_Fasciculus_R : Elongation,Elongation,Middle_Longitudinal_Fasciculus_R,svc,0.094011892
b27_V6,b27,V6,Middle_Longitudinal_Fasciculus_R : Diameter,Diameter,Middle_Longitudinal_Fasciculus_R,svc,0.089070023
b27_V7,b27,V7,Middle_Longitudinal_Fasciculus_R : Volume,Volume,Middle_Longitudinal_Fasciculus_R,svc,0.092184958
b27_V8,b27,V8,Middle_Longitudinal_Fasciculus_R : TrunkVolume,TrunkVolume,Middle_Longitudinal_Fasciculus_R,svc,0.088173408
b27_V9,b27,V9,Middle_Longitudinal_Fasciculus_R : BranchVolume,BranchVolume,Middle_Longitudinal_Fasciculus_R,svc,0.107832924
b27_V10,b27,V10,Middle_Longitudinal_Fasciculus_R : TotalSurfaceArea,TotalSurfaceArea,Middle_Longitudinal_Fasciculus_R,svc,0.098247041
b27_V11,b27,V11,Middle_Longitudinal_Fasciculus_R : TotalRadiusOfEndRegions,TotalRadiusOfEndRegions,Middle_Longitudinal_Fasciculus_R,svc,0.083817797
b27_V12,b27,V12,Middle_Longitudinal_Fasciculus_R : TotalAreaOfEndRegions,TotalAreaOfEndRegions,Middle_Longitudinal_Fasciculus_R,svc,0.078650867
b27_V13,b27,V13,Middle_Longitudinal_Fasciculus_R : Irregularity,Irregularity,Middle_Longitudinal_Fasciculus_R,svc,0.095305649
b27_V14,b27,V14,Middle_Longitudinal_Fasciculus_R : AreaOfEndRegion1,AreaOfEndRegion1,Middle_Longitudinal_Fasciculus_R,svc,0.048973633
b27_V15,b27,V15,Middle_Longitudinal_Fasciculus_R : RadiusOfEndRegion1,RadiusOfEndRegion1,Middle_Longitudinal_Fasciculus_R,svc,0.063292187
b27_V16,b27,V16,Middle_Longitudinal_Fasciculus_R : IrregularityofEndRegion1,IrregularityofEndRegion1,Middle_Longitudinal_Fasciculus_R,svc,0.112947166
b27_V17,b27,V17,Middle_Longitudinal_Fasciculus_R : AreaOfEndRegion2,AreaOfEndRegion2,Middle_Longitudinal_Fasciculus_R,svc,0.103784268
b27_V18,b27,V18,Middle_Longitudinal_Fasciculus_R : RadiusOfEndRegion2,RadiusOfEndRegion2,Middle_Longitudinal_Fasciculus_R,svc,0.105114264
b27_V19,b27,V19,Middle_Longitudinal_Fasciculus_R : IrregularityofEndRegion2,IrregularityofEndRegion2,Middle_Longitudinal_Fasciculus_R,svc,0.089176996
b27_V20,b27,V20,Middle_Longitudinal_Fasciculus_R : qa,qa,Middle_Longitudinal_Fasciculus_R,svc,0.106301372
b27_V21,b27,V21,Middle_Longitudinal_Fasciculus_R : nqa,nqa,Middle_Longitudinal_Fasciculus_R,svc,0.101543873
b27_V22,b27,V22,Middle_Longitudinal_Fasciculus_R : dti_fa,dti_fa,Middle_Longitudinal_Fasciculus_R,svc,0.100791848
b27_V23,b27,V23,Middle_Longitudinal_Fasciculus_R : md,md,Middle_Longitudinal_Fasciculus_R,svc,0.068947315
b27_V24,b27,V24,Middle_Longitudinal_Fasciculus_R : ad,ad,Middle_Longitudinal_Fasciculus_R,svc,0.070605993
b27_V25,b27,V25,Middle_Longitudinal_Fasciculus_R : rd,rd,Middle_Longitudinal_Fasciculus_R,svc,0.069851757
b27_V26,b27,V26,Middle_Longitudinal_Fasciculus_R : gfa,gfa,Middle_Longitudinal_Fasciculus_R,svc,0.062310211
b27_V27,b27,V27,Middle_Longitudinal_Fasciculus_R : iso,iso,Middle_Longitudinal_Fasciculus_R,svc,0.088348116
b27_V28,b27,V28,Middle_Longitudinal_Fasciculus_R : rdi,rdi,Middle_Longitudinal_Fasciculus_R,svc,0.088834367
b27_V29,b27,V29,Middle_Longitudinal_Fasciculus_R : nrdi02L,nrdi02L,Middle_Longitudinal_Fasciculus_R,svc,0.088669419
b27_V30,b27,V30,Middle_Longitudinal_Fasciculus_R : nrdi04L,nrdi04L,Middle_Longitudinal_Fasciculus_R,svc,0.088542523
b27_V31,b27,V31,Middle_Longitudinal_Fasciculus_R : nrdi06L,nrdi06L,Middle_Longitudinal_Fasciculus_R,svc,0.088209806
b28_V1,b28,V1,Optic_Radiation_L : NumberOfTracts,NumberOfTracts,Optic_Radiation_L,svc,0.089798476
b28_V2,b28,V2,Optic_Radiation_L : MeanLength,MeanLength,Optic_Radiation_L,svc,0.09854774
b28_V3,b28,V3,Optic_Radiation_L : Span,Span,Optic_Radiation_L,svc,0.075589922
b28_V4,b28,V4,Optic_Radiation_L : Curl,Curl,Optic_Radiation_L,svc,0.104506308
b28_V5,b28,V5,Optic_Radiation_L : Elongation,Elongation,Optic_Radiation_L,svc,0.069677634
b28_V6,b28,V6,Optic_Radiation_L : Diameter,Diameter,Optic_Radiation_L,svc,0.131215825
b28_V7,b28,V7,Optic_Radiation_L : Volume,Volume,Optic_Radiation_L,svc,0.120903451
b28_V8,b28,V8,Optic_Radiation_L : TrunkVolume,TrunkVolume,Optic_Radiation_L,svc,0.141470224
b28_V9,b28,V9,Optic_Radiation_L : BranchVolume,BranchVolume,Optic_Radiation_L,svc,0.074720289
b28_V10,b28,V10,Optic_Radiation_L : TotalSurfaceArea,TotalSurfaceArea,Optic_Radiation_L,svc,0.111131232
b28_V11,b28,V11,Optic_Radiation_L : TotalRadiusOfEndRegions,TotalRadiusOfEndRegions,Optic_Radiation_L,svc,0.05009789
b28_V12,b28,V12,Optic_Radiation_L : TotalAreaOfEndRegions,TotalAreaOfEndRegions,Optic_Radiation_L,svc,0.082275125
b28_V13,b28,V13,Optic_Radiation_L : Irregularity,Irregularity,Optic_Radiation_L,svc,0.108838417
b28_V14,b28,V14,Optic_Radiation_L : AreaOfEndRegion1,AreaOfEndRegion1,Optic_Radiation_L,svc,0.037888781
b28_V15,b28,V15,Optic_Radiation_L : RadiusOfEndRegion1,RadiusOfEndRegion1,Optic_Radiation_L,svc,0.028570626
b28_V16,b28,V16,Optic_Radiation_L : IrregularityofEndRegion1,IrregularityofEndRegion1,Optic_Radiation_L,svc,0.091659285
b28_V17,b28,V17,Optic_Radiation_L : AreaOfEndRegion2,AreaOfEndRegion2,Optic_Radiation_L,svc,0.180580951
b28_V18,b28,V18,Optic_Radiation_L : RadiusOfEndRegion2,RadiusOfEndRegion2,Optic_Radiation_L,svc,0.117924944
b28_V19,b28,V19,Optic_Radiation_L : IrregularityofEndRegion2,IrregularityofEndRegion2,Optic_Radiation_L,svc,0.098500348
b28_V20,b28,V20,Optic_Radiation_L : qa,qa,Optic_Radiation_L,svc,0.092801873
b28_V21,b28,V21,Optic_Radiation_L : nqa,nqa,Optic_Radiation_L,svc,0.08760542
b28_V22,b28,V22,Optic_Radiation_L : dti_fa,dti_fa,Optic_Radiation_L,svc,0.085878989
b28_V23,b28,V23,Optic_Radiation_L : md,md,Optic_Radiation_L,svc,0.122894933
b28_V24,b28,V24,Optic_Radiation_L : ad,ad,Optic_Radiation_L,svc,0.120203817
b28_V25,b28,V25,Optic_Radiation_L : rd,rd,Optic_Radiation_L,svc,0.123987696
b28_V26,b28,V26,Optic_Radiation_L : gfa,gfa,Optic_Radiation_L,svc,0.083171788
b28_V27,b28,V27,Optic_Radiation_L : iso,iso,Optic_Radiation_L,svc,0.083401961
b28_V28,b28,V28,Optic_Radiation_L : rdi,rdi,Optic_Radiation_L,svc,0.082825057
b28_V29,b28,V29,Optic_Radiation_L : nrdi02L,nrdi02L,Optic_Radiation_L,svc,0.083421976
b28_V30,b28,V30,Optic_Radiation_L : nrdi04L,nrdi04L,Optic_Radiation_L,svc,0.083840923
b28_V31,b28,V31,Optic_Radiation_L : nrdi06L,nrdi06L,Optic_Radiation_L,svc,0.084761874
b29_V1,b29,V1,Optic_Radiation_R : NumberOfTracts,NumberOfTracts,Optic_Radiation_R,svc,0.097813828
b29_V2,b29,V2,Optic_Radiation_R : MeanLength,MeanLength,Optic_Radiation_R,svc,0.054595207
b29_V3,b29,V3,Optic_Radiation_R : Span,Span,Optic_Radiation_R,svc,0.08157342
b29_V4,b29,V4,Optic_Radiation_R : Curl,Curl,Optic_Radiation_R,svc,0.06440761
b29_V5,b29,V5,Optic_Radiation_R : Elongation,Elongation,Optic_Radiation_R,svc,0.092337918
b29_V6,b29,V6,Optic_Radiation_R : Diameter,Diameter,Optic_Radiation_R,svc,0.085370671
b29_V7,b29,V7,Optic_Radiation_R : Volume,Volume,Optic_Radiation_R,svc,0.075660602
b29_V8,b29,V8,Optic_Radiation_R : TrunkVolume,TrunkVolume,Optic_Radiation_R,svc,0.080197326
b29_V9,b29,V9,Optic_Radiation_R : BranchVolume,BranchVolume,Optic_Radiation_R,svc,0.086744868
b29_V10,b29,V10,Optic_Radiation_R : TotalSurfaceArea,TotalSurfaceArea,Optic_Radiation_R,svc,0.08383921
b29_V11,b29,V11,Optic_Radiation_R : TotalRadiusOfEndRegions,TotalRadiusOfEndRegions,Optic_Radiation_R,svc,0.126745377
b29_V12,b29,V12,Optic_Radiation_R : TotalAreaOfEndRegions,TotalAreaOfEndRegions,Optic_Radiation_R,svc,0.082877139
b29_V13,b29,V13,Optic_Radiation_R : Irregularity,Irregularity,Optic_Radiation_R,svc,0.132604048
b29_V14,b29,V14,Optic_Radiation_R : AreaOfEndRegion1,AreaOfEndRegion1,Optic_Radiation_R,svc,0.094435578
b29_V15,b29,V15,Optic_Radiation_R : RadiusOfEndRegion1,RadiusOfEndRegion1,Optic_Radiation_R,svc,0.127990897
b29_V16,b29,V16,Optic_Radiation_R : IrregularityofEndRegion1,IrregularityofEndRegion1,Optic_Radiation_R,svc,0.113010025
b29_V17,b29,V17,Optic_Radiation_R : AreaOfEndRegion2,AreaOfEndRegion2,Optic_Radiation_R,svc,0.064820625
b29_V18,b29,V18,Optic_Radiation_R : RadiusOfEndRegion2,RadiusOfEndRegion2,Optic_Radiation_R,svc,0.112850566
b29_V19,b29,V19,Optic_Radiation_R : IrregularityofEndRegion2,IrregularityofEndRegion2,Optic_Radiation_R,svc,0.084056106
b29_V20,b29,V20,Optic_Radiation_R : qa,qa,Optic_Radiation_R,svc,0.106894774
b29_V21,b29,V21,Optic_Radiation_R : nqa,nqa,Optic_Radiation_R,svc,0.101988791
b29_V22,b29,V22,Optic_Radiation_R : dti_fa,dti_fa,Optic_Radiation_R,svc,0.112875263
b29_V23,b29,V23,Optic_Radiation_R : md,md,Optic_Radiation_R,svc,0.105927212
b29_V24,b29,V24,Optic_Radiation_R : ad,ad,Optic_Radiation_R,svc,0.114710604
b29_V25,b29,V25,Optic_Radiation_R : rd,rd,Optic_Radiation_R,svc,0.101791409
b29_V26,b29,V26,Optic_Radiation_R : gfa,gfa,Optic_Radiation_R,svc,0.138524156
b29_V27,b29,V27,Optic_Radiation_R : iso,iso,Optic_Radiation_R,svc,0.113891725
b29_V28,b29,V28,Optic_Radiation_R : rdi,rdi,Optic_Radiation_R,svc,0.11239011
b29_V29,b29,V29,Optic_Radiation_R : nrdi02L,nrdi02L,Optic_Radiation_R,svc,0.112953976
b29_V30,b29,V30,Optic_Radiation_R : nrdi04L,nrdi04L,Optic_Radiation_R,svc,0.113362356
b29_V31,b29,V31,Optic_Radiation_R : nrdi06L,nrdi06L,Optic_Radiation_R,svc,0.114265904
b30_V1,b30,V1,Parietal_Aslant_Tract_L : NumberOfTracts,NumberOfTracts,Parietal_Aslant_Tract_L,svc,0.110699464
b30_V2,b30,V2,Parietal_Aslant_Tract_L : MeanLength,MeanLength,Parietal_Aslant_Tract_L,svc,0.03853674
b30_V3,b30,V3,Parietal_Aslant_Tract_L : Span,Span,Parietal_Aslant_Tract_L,svc,0.048905616
b30_V4,b30,V4,Parietal_Aslant_Tract_L : Curl,Curl,Parietal_Aslant_Tract_L,svc,0.096424095
b30_V5,b30,V5,Parietal_Aslant_Tract_L : Elongation,Elongation,Parietal_Aslant_Tract_L,svc,0.067950942
b30_V6,b30,V6,Parietal_Aslant_Tract_L : Diameter,Diameter,Parietal_Aslant_Tract_L,svc,0.129273329
b30_V7,b30,V7,Parietal_Aslant_Tract_L : Volume,Volume,Parietal_Aslant_Tract_L,svc,0.117388744
b30_V8,b30,V8,Parietal_Aslant_Tract_L : TrunkVolume,TrunkVolume,Parietal_Aslant_Tract_L,svc,0.105453105
b30_V9,b30,V9,Parietal_Aslant_Tract_L : BranchVolume,BranchVolume,Parietal_Aslant_Tract_L,svc,0.112910904
b30_V10,b30,V10,Parietal_Aslant_Tract_L : TotalSurfaceArea,TotalSurfaceArea,Parietal_Aslant_Tract_L,svc,0.094527315
b30_V11,b30,V11,Parietal_Aslant_Tract_L : TotalRadiusOfEndRegions,TotalRadiusOfEndRegions,Parietal_Aslant_Tract_L,svc,0.098885978
b30_V12,b30,V12,Parietal_Aslant_Tract_L : TotalAreaOfEndRegions,TotalAreaOfEndRegions,Parietal_Aslant_Tract_L,svc,0.104017835
b30_V13,b30,V13,Parietal_Aslant_Tract_L : Irregularity,Irregularity,Parietal_Aslant_Tract_L,svc,0.084580149
b30_V14,b30,V14,Parietal_Aslant_Tract_L : AreaOfEndRegion1,AreaOfEndRegion1,Parietal_Aslant_Tract_L,svc,0.130396658
b30_V15,b30,V15,Parietal_Aslant_Tract_L : RadiusOfEndRegion1,RadiusOfEndRegion1,Parietal_Aslant_Tract_L,svc,0.09993545
b30_V16,b30,V16,Parietal_Aslant_Tract_L : IrregularityofEndRegion1,IrregularityofEndRegion1,Parietal_Aslant_Tract_L,svc,0.149759445
b30_V17,b30,V17,Parietal_Aslant_Tract_L : AreaOfEndRegion2,AreaOfEndRegion2,Parietal_Aslant_Tract_L,svc,0.063634301
b30_V18,b30,V18,Parietal_Aslant_Tract_L : RadiusOfEndRegion2,RadiusOfEndRegion2,Parietal_Aslant_Tract_L,svc,0.097718853
b30_V19,b30,V19,Parietal_Aslant_Tract_L : IrregularityofEndRegion2,IrregularityofEndRegion2,Parietal_Aslant_Tract_L,svc,0.096419424
b30_V20,b30,V20,Parietal_Aslant_Tract_L : qa,qa,Parietal_Aslant_Tract_L,svc,0.1038674
b30_V21,b30,V21,Parietal_Aslant_Tract_L : nqa,nqa,Parietal_Aslant_Tract_L,svc,0.089762567
b30_V22,b30,V22,Parietal_Aslant_Tract_L : dti_fa,dti_fa,Parietal_Aslant_Tract_L,svc,0.101526397
b30_V23,b30,V23,Parietal_Aslant_Tract_L : md,md,Parietal_Aslant_Tract_L,svc,0.071110549
b30_V24,b30,V24,Parietal_Aslant_Tract_L : ad,ad,Parietal_Aslant_Tract_L,svc,0.06882075
b30_V25,b30,V25,Parietal_Aslant_Tract_L : rd,rd,Parietal_Aslant_Tract_L,svc,0.074012199
b30_V26,b30,V26,Parietal_Aslant_Tract_L : gfa,gfa,Parietal_Aslant_Tract_L,svc,0.094778967
b30_V27,b30,V27,Parietal_Aslant_Tract_L : iso,iso,Parietal_Aslant_Tract_L,svc,0.089736072
b30_V28,b30,V28,Parietal_Aslant_Tract_L : rdi,rdi,Parietal_Aslant_Tract_L,svc,0.090274909
b30_V29,b30,V29,Parietal_Aslant_Tract_L : nrdi02L,nrdi02L,Parietal_Aslant_Tract_L,svc,0.090255757
b30_V30,b30,V30,Parietal_Aslant_Tract_L : nrdi04L,nrdi04L,Parietal_Aslant_Tract_L,svc,0.090233942
b30_V31,b30,V31,Parietal_Aslant_Tract_L : nrdi06L,nrdi06L,Parietal_Aslant_Tract_L,svc,0.090186205
b31_V1,b31,V1,Parietal_Aslant_Tract_R : NumberOfTracts,NumberOfTracts,Parietal_Aslant_Tract_R,svc,0.065732349
b31_V2,b31,V2,Parietal_Aslant_Tract_R : MeanLength,MeanLength,Parietal_Aslant_Tract_R,svc,0.107018813
b31_V3,b31,V3,Parietal_Aslant_Tract_R : Span,Span,Parietal_Aslant_Tract_R,svc,0.079486114
b31_V4,b31,V4,Parietal_Aslant_Tract_R : Curl,Curl,Parietal_Aslant_Tract_R,svc,0.130225346
b31_V5,b31,V5,Parietal_Aslant_Tract_R : Elongation,Elongation,Parietal_Aslant_Tract_R,svc,0.114381399
b31_V6,b31,V6,Parietal_Aslant_Tract_R : Diameter,Diameter,Parietal_Aslant_Tract_R,svc,0.090825112
b31_V7,b31,V7,Parietal_Aslant_Tract_R : Volume,Volume,Parietal_Aslant_Tract_R,svc,0.092036432
b31_V8,b31,V8,Parietal_Aslant_Tract_R : TrunkVolume,TrunkVolume,Parietal_Aslant_Tract_R,svc,0.118485784
b31_V9,b31,V9,Parietal_Aslant_Tract_R : BranchVolume,BranchVolume,Parietal_Aslant_Tract_R,svc,0.059092546
b31_V10,b31,V10,Parietal_Aslant_Tract_R : TotalSurfaceArea,TotalSurfaceArea,Parietal_Aslant_Tract_R,svc,0.088048534
b31_V11,b31,V11,Parietal_Aslant_Tract_R : TotalRadiusOfEndRegions,TotalRadiusOfEndRegions,Parietal_Aslant_Tract_R,svc,0.094143142
b31_V12,b31,V12,Parietal_Aslant_Tract_R : TotalAreaOfEndRegions,TotalAreaOfEndRegions,Parietal_Aslant_Tract_R,svc,0.101286665
b31_V13,b31,V13,Parietal_Aslant_Tract_R : Irregularity,Irregularity,Parietal_Aslant_Tract_R,svc,0.077460827
b31_V14,b31,V14,Parietal_Aslant_Tract_R : AreaOfEndRegion1,AreaOfEndRegion1,Parietal_Aslant_Tract_R,svc,0.131018884
b31_V15,b31,V15,Parietal_Aslant_Tract_R : RadiusOfEndRegion1,RadiusOfEndRegion1,Parietal_Aslant_Tract_R,svc,0.098496783
b31_V16,b31,V16,Parietal_Aslant_Tract_R : IrregularityofEndRegion1,IrregularityofEndRegion1,Parietal_Aslant_Tract_R,svc,0.031005144
b31_V17,b31,V17,Parietal_Aslant_Tract_R : AreaOfEndRegion2,AreaOfEndRegion2,Parietal_Aslant_Tract_R,svc,0.061648363
b31_V18,b31,V18,Parietal_Aslant_Tract_R : RadiusOfEndRegion2,RadiusOfEndRegion2,Parietal_Aslant_Tract_R,svc,0.089737079
b31_V19,b31,V19,Parietal_Aslant_Tract_R : IrregularityofEndRegion2,IrregularityofEndRegion2,Parietal_Aslant_Tract_R,svc,0.179638725
b31_V20,b31,V20,Parietal_Aslant_Tract_R : qa,qa,Parietal_Aslant_Tract_R,svc,0.11681183
b31_V21,b31,V21,Parietal_Aslant_Tract_R : nqa,nqa,Parietal_Aslant_Tract_R,svc,0.110057666
b31_V22,b31,V22,Parietal_Aslant_Tract_R : dti_fa,dti_fa,Parietal_Aslant_Tract_R,svc,0.093228092
b31_V23,b31,V23,Parietal_Aslant_Tract_R : md,md,Parietal_Aslant_Tract_R,svc,0.145694987
b31_V24,b31,V24,Parietal_Aslant_Tract_R : ad,ad,Parietal_Aslant_Tract_R,svc,0.142292861
b31_V25,b31,V25,Parietal_Aslant_Tract_R : rd,rd,Parietal_Aslant_Tract_R,svc,0.145112653
b31_V26,b31,V26,Parietal_Aslant_Tract_R : gfa,gfa,Parietal_Aslant_Tract_R,svc,0.09491011
b31_V27,b31,V27,Parietal_Aslant_Tract_R : iso,iso,Parietal_Aslant_Tract_R,svc,0.091506533
b31_V28,b31,V28,Parietal_Aslant_Tract_R : rdi,rdi,Parietal_Aslant_Tract_R,svc,0.092308492
b31_V29,b31,V29,Parietal_Aslant_Tract_R : nrdi02L,nrdi02L,Parietal_Aslant_Tract_R,svc,0.092637621
b31_V30,b31,V30,Parietal_Aslant_Tract_R : nrdi04L,nrdi04L,Parietal_Aslant_Tract_R,svc,0.09289182
b31_V31,b31,V31,Parietal_Aslant_Tract_R : nrdi06L,nrdi06L,Parietal_Aslant_Tract_R,svc,0.093467737
b32_V1,b32,V1,Superior_Longitudinal_Fasciculus1_L : NumberOfTracts,NumberOfTracts,Superior_Longitudinal_Fasciculus1_L,svc,0.134032098
b32_V2,b32,V2,Superior_Longitudinal_Fasciculus1_L : MeanLength,MeanLength,Superior_Longitudinal_Fasciculus1_L,svc,0.101139808
b32_V3,b32,V3,Superior_Longitudinal_Fasciculus1_L : Span,Span,Superior_Longitudinal_Fasciculus1_L,svc,0.110171745
b32_V4,b32,V4,Superior_Longitudinal_Fasciculus1_L : Curl,Curl,Superior_Longitudinal_Fasciculus1_L,svc,0.085213753
b32_V5,b32,V5,Superior_Longitudinal_Fasciculus1_L : Elongation,Elongation,Superior_Longitudinal_Fasciculus1_L,svc,0.104800974
b32_V6,b32,V6,Superior_Longitudinal_Fasciculus1_L : Diameter,Diameter,Superior_Longitudinal_Fasciculus1_L,svc,0.088387291
b32_V7,b32,V7,Superior_Longitudinal_Fasciculus1_L : Volume,Volume,Superior_Longitudinal_Fasciculus1_L,svc,0.091600681
b32_V8,b32,V8,Superior_Longitudinal_Fasciculus1_L : TrunkVolume,TrunkVolume,Superior_Longitudinal_Fasciculus1_L,svc,0.103237681
b32_V9,b32,V9,Superior_Longitudinal_Fasciculus1_L : BranchVolume,BranchVolume,Superior_Longitudinal_Fasciculus1_L,svc,0.076341182
b32_V10,b32,V10,Superior_Longitudinal_Fasciculus1_L : TotalSurfaceArea,TotalSurfaceArea,Superior_Longitudinal_Fasciculus1_L,svc,0.096702329
b32_V11,b32,V11,Superior_Longitudinal_Fasciculus1_L : TotalRadiusOfEndRegions,TotalRadiusOfEndRegions,Superior_Longitudinal_Fasciculus1_L,svc,0.098243223
b32_V12,b32,V12,Superior_Longitudinal_Fasciculus1_L : TotalAreaOfEndRegions,TotalAreaOfEndRegions,Superior_Longitudinal_Fasciculus1_L,svc,0.054311353
b32_V13,b32,V13,Superior_Longitudinal_Fasciculus1_L : Irregularity,Irregularity,Superior_Longitudinal_Fasciculus1_L,svc,0.105443181
b32_V14,b32,V14,Superior_Longitudinal_Fasciculus1_L : AreaOfEndRegion1,AreaOfEndRegion1,Superior_Longitudinal_Fasciculus1_L,svc,0.090535118
b32_V15,b32,V15,Superior_Longitudinal_Fasciculus1_L : RadiusOfEndRegion1,RadiusOfEndRegion1,Superior_Longitudinal_Fasciculus1_L,svc,0.111501042
b32_V16,b32,V16,Superior_Longitudinal_Fasciculus1_L : IrregularityofEndRegion1,IrregularityofEndRegion1,Superior_Longitudinal_Fasciculus1_L,svc,0.105517838
b32_V17,b32,V17,Superior_Longitudinal_Fasciculus1_L : AreaOfEndRegion2,AreaOfEndRegion2,Superior_Longitudinal_Fasciculus1_L,svc,0.030586304
b32_V18,b32,V18,Superior_Longitudinal_Fasciculus1_L : RadiusOfEndRegion2,RadiusOfEndRegion2,Superior_Longitudinal_Fasciculus1_L,svc,0.089316217
b32_V19,b32,V19,Superior_Longitudinal_Fasciculus1_L : IrregularityofEndRegion2,IrregularityofEndRegion2,Superior_Longitudinal_Fasciculus1_L,svc,0.119668025
b32_V20,b32,V20,Superior_Longitudinal_Fasciculus1_L : qa,qa,Superior_Longitudinal_Fasciculus1_L,svc,0.116861489
b32_V21,b32,V21,Superior_Longitudinal_Fasciculus1_L : nqa,nqa,Superior_Longitudinal_Fasciculus1_L,svc,0.105305248
b32_V22,b32,V22,Superior_Longitudinal_Fasciculus1_L : dti_fa,dti_fa,Superior_Longitudinal_Fasciculus1_L,svc,0.080110647
b32_V23,b32,V23,Superior_Longitudinal_Fasciculus1_L : md,md,Superior_Longitudinal_Fasciculus1_L,svc,0.114179747
b32_V24,b32,V24,Superior_Longitudinal_Fasciculus1_L : ad,ad,Superior_Longitudinal_Fasciculus1_L,svc,0.101706162
b32_V25,b32,V25,Superior_Longitudinal_Fasciculus1_L : rd,rd,Superior_Longitudinal_Fasciculus1_L,svc,0.118943222
b32_V26,b32,V26,Superior_Longitudinal_Fasciculus1_L : gfa,gfa,Superior_Longitudinal_Fasciculus1_L,svc,0.108130898
b32_V27,b32,V27,Superior_Longitudinal_Fasciculus1_L : iso,iso,Superior_Longitudinal_Fasciculus1_L,svc,0.104825875
b32_V28,b32,V28,Superior_Longitudinal_Fasciculus1_L : rdi,rdi,Superior_Longitudinal_Fasciculus1_L,svc,0.105876665
b32_V29,b32,V29,Superior_Longitudinal_Fasciculus1_L : nrdi02L,nrdi02L,Superior_Longitudinal_Fasciculus1_L,svc,0.106080592
b32_V30,b32,V30,Superior_Longitudinal_Fasciculus1_L : nrdi04L,nrdi04L,Superior_Longitudinal_Fasciculus1_L,svc,0.106221648
b32_V31,b32,V31,Superior_Longitudinal_Fasciculus1_L : nrdi06L,nrdi06L,Superior_Longitudinal_Fasciculus1_L,svc,0.106574579
b33_V1,b33,V1,Superior_Longitudinal_Fasciculus1_R : NumberOfTracts,NumberOfTracts,Superior_Longitudinal_Fasciculus1_R,svc,0.115672457
